Date,Power_from_gas_engine,Daily_NEA,Total_Power,Total_power_per_ML,Raw_sew_flow,Raw_sew_com_pH,Raw_sew_com_BOD,Raw_sew_com_COD,Raw_sew_com_TSS,Raw_sew_com_N,Raw_sew_com_OG,Raw_sew_pH,Raw_sew_BOD,Raw_sew_COD,Raw_sew_TSS,Raw_sew_TP,Raw_sew_TColi,Raw_sew_FColi,Grit_TSS,PST_pH,PST_TSS,PST_BOD,PST_COD,PST_Sludge,SC_pH,SC_TSS,SC_BOD,SC_COD,SC_RAS,SST_pH,SST_TSS,SST_BOD,SST_CODRaw_sew,SST_RAS,CCT_com_pH,CCT_com_BOD,CCT_com_COD,CCT_com_TSS,CCT_com_OG,CCT_com_N,CCT_pH,CCT_BOD,CCT_COD,CCT_TSS,CCT_TColi,CCT_FColi,CCT_FRC,Existing_AT_pH,Existing_AT_DO,Existing_AT_MLSS,Existing_AT_MLVSS,Existing_AT_SV30,Existing_AT_SVI,New_AT_pH,New_AT_DO,New_AT_MLSS,New_AT_MLVSS,New_AT_SV30,New_AT_SVI,PST_Sludge_pH,PST_Sludge_TS,PST_Sludge_VS,Thickened_sludge_pH,Thickened_sludge_TS,Thickened_sludge_VS,Thickened_sludge_VFA,Thickened_sludge_Alk,Thickened_sludge_VFA_to_Alk,Digestor_Feed_Vol,Digestor_A_pH,Digestor_A_TS,Digestor_A_VS,Digestor_A_VFA,Digestor_A_Alk,Digestor_A_VFA_to_Alk,Digestor_A_Temp,Digestor_B_pH,Digestor_B_TS,Digestor_B_VS,Digestor_B_VFA,Digestor_B_Alk,Digestor_B_VFA_to_Alk,Digestor_B_Temp,Centrifuge_feed_pH,Centrifuge_feed_TS,Centrifuge_feed_VS,Cake_TS,Cake_VS,Centrifuge_feed_Vol,Gas_generation,Methane,Carbondioxide,Gas_scrubber_inlet_pH,Gas_scrubber_outlet_pH,Odour_control_inlet_pH,Odour_control_outlet_pH
2023-04-01,1.6,14.76,16.36,764.628902598616,21.396,7.05,419.6,649.0,445.0,58.2,45.5,7.1,479.1,919.0,490.0,\N,210000000.0,30000000.0,550.0,7.09,1105.0,689.1,977.0,421.0,7.01,18.0,15.1,74.0,10520.0,6.8,20.0,18.1,101.0,8780.0,7.25,18.2,51.0,31.6,7.5,18.2,6.98,12.9,52.0,14.3,720.0,360.0,0.2,6.87,0.655,6740.0,4365.0,950.0,141.293908020852,6.72,0.975,4515.0,3315.0,540.0,120.341614906832,6.7175,3.59,56.515,6.71,3.59,50.43,\N,475.0,\N,170.0,7.29,4.21,53.51,1800.0,1512.0,1.19047619047619,29.0,7.25,3.83,52.13,1575.0,1380.0,1.14130434782609,28.0,7.2,3.35,51.03,20.78,52.34,183.0,\N,\N,\N,\N,\N,\N,\N
2023-04-02,1.6,10.97,12.57,787.692693319965,15.958,7.38,568.9,669.0,645.0,67.2,40.5,7.27,599.6,759.0,655.0,\N,58000000.0,24000000.0,635.0,7.18,955.0,359.6,957.0,251.0,6.71,29.0,16.6,39.0,7490.0,6.14,21.0,14.6,36.0,7900.0,\N,\N,142.0,58.0,9.0,16.5,7.09,13.4,50.0,21.6,800.0,400.0,0.5,6.8,0.58,6825.0,3990.0,940.0,137.755627893394,6.755,0.9,4635.0,2705.0,415.0,89.8384074941452,6.5675,3.4375,57.775,6.42,3.61,59.37,972.0,475.0,2.04631578947368,170.0,7.13,4.22,48.92,1200.0,1775.0,0.676056338028169,29.0,6.91,4.6,51.83,1128.0,1350.0,0.835555555555556,28.0,7.03,3.73,45.63,20.93,51.45,151.0,\N,\N,\N,\N,\N,5.4,2.01
2023-04-03,1.5,11.57,13.07,701.631951900365,18.628,7.03,389.6,744.0,460.0,69.4,56.0,7.46,418.9,907.0,430.0,\N,\N,\N,415.0,7.29,645.0,508.9,783.0,325.0,7.18,23.0,17.9,31.0,10430.0,7.2,17.0,14.9,43.0,6640.0,7.32,27.6,113.0,61.3,7.0,44.8,6.94,9.1,28.0,11.0,\N,\N,0.2,6.76,0.565,6800.0,4375.0,930.0,136.782914301162,6.74,0.93,4735.0,2670.0,360.0,75.7326007326007,6.7,3.435,56.5725,6.62,5.36,57.12,\N,250.0,\N,89.0,7.24,4.67,36.24,1300.0,1875.0,0.693333333333333,28.0,7.09,5.27,71.87,1908.0,1450.0,1.31586206896552,26.0,7.18,3.91,47.46,20.53,53.3,177.0,\N,\N,\N,\N,\N,\N,\N
2023-04-04,1.5,13.3,14.8,799.351876856603,18.515,7.17,329.7,759.0,405.0,64.4,58.5,7.24,419.6,962.0,555.0,\N,23000000.0,19000000.0,510.0,7.17,1595.0,509.6,858.0,334.0,6.81,18.0,16.6,48.0,10370.0,6.8,17.0,15.6,57.0,9400.0,7.19,20.7,74.0,32.7,6.5,17.6,7.21,21.6,60.0,26.0,520.0,90.0,0.2,6.85,0.66,6745.0,\N,950.0,141.102795509575,6.685,0.89,4675.0,\N,390.0,83.4683361249165,6.71,3.14,61.01,6.69,5.17,59.52,840.0,375.0,2.24,62.0,7.2,3.41,49.48,1332.0,1825.0,0.72986301369863,28.0,7.04,4.55,50.3,\N,1550.0,\N,26.0,7.07,3.63,53.18,20.72,\N,161.0,\N,\N,\N,\N,\N,6.9,2.55
2023-04-05,1.1,14.41,15.51,820.417878868024,18.905,7.2,389.8,907.0,510.0,62.7,61.0,7.11,359.7,783.0,415.0,\N,51000000.0,20000000.0,\N,7.0,1735.0,389.7,907.0,304.0,6.74,22.0,17.7,52.0,9830.0,6.79,19.0,14.7,51.0,8170.0,6.9,17.8,96.0,37.0,8.0,15.4,\N,\N,\N,\N,\N,\N,0.2,6.7,0.66,6595.0,\N,930.0,141.028325066488,6.66,0.925,4275.0,\N,490.0,113.720531400966,6.6,3.31,53.1175,6.41,4.9,54.09,948.0,400.0,2.37,98.0,7.13,5.95,45.3,1548.0,1900.0,0.814736842105263,28.0,7.01,4.83,48.07,1608.0,1775.0,0.905915492957746,26.0,\N,\N,\N,\N,\N,109.0,\N,\N,\N,\N,\N,\N,\N
2023-04-06,1.8,12.46,14.26,811.703096539162,17.568,7.33,509.3,979.0,625.0,63.8,54.0,7.44,419.8,977.0,625.0,\N,43000000.0,23000000.0,545.0,7.27,1300.0,479.8,1020.0,404.0,7.01,28.0,15.8,69.0,10200.0,6.6,17.0,14.8,74.0,7340.0,7.11,26.3,77.0,55.0,7.5,20.7,6.8,14.8,89.0,16.5,340.0,130.0,0.2,7.005,0.72,6735.0,4510.0,945.0,140.469091631882,6.665,0.86,4765.0,3220.0,360.0,75.6369146199655,6.6575,3.145,56.1875,6.9,5.3,55.99,792.0,375.0,2.112,79.0,7.4,4.83,47.66,1452.0,1950.0,0.744615384615385,28.0,7.18,4.82,56.22,1668.0,1650.0,1.01090909090909,27.0,7.39,4.05,42.38,20.42,58.31,147.0,\N,\N,\N,453.0,113.0,7.0,2.95
2023-04-07,1.5,15.2,16.7,960.266804669082,17.391,7.13,449.2,755.0,560.0,59.9,40.0,7.14,479.3,754.0,550.0,\N,46000000.0,\N,625.0,7.11,1250.0,569.3,977.0,329.0,6.92,16.0,14.3,67.0,10940.0,6.89,18.0,16.3,52.0,7040.0,7.07,20.2,78.0,31.0,4.0,22.1,7.64,20.3,55.0,40.5,600.0,\N,0.5,6.805,0.585,6520.0,4105.0,945.0,144.943867804681,6.85,0.835,4910.0,3195.0,390.0,79.4618640371827,6.4275,3.65,45.6,6.71,4.67,57.16,1176.0,350.0,3.36,83.0,7.24,4.99,47.4,1752.0,1925.0,0.91012987012987,28.0,7.14,4.88,45.81,1488.0,1425.0,1.04421052631579,27.0,\N,\N,\N,\N,\N,41.0,\N,\N,\N,566.0,113.0,6.92,2.95
2023-04-08,1.1,14.25,15.35,790.829469345698,19.41,7.0,569.2,948.0,635.0,45.4,61.0,7.08,509.2,925.0,620.0,\N,39000000.0,\N,\N,7.04,660.0,419.2,731.0,312.0,6.88,19.0,15.2,68.0,9440.0,6.82,26.0,16.2,66.0,10020.0,6.9,28.2,89.0,40.0,3.5,12.6,7.02,17.2,72.0,22.5,360.0,\N,0.2,6.825,0.68,7120.0,3675.0,905.0,127.369793467203,6.795,0.83,4885.0,3620.0,480.0,98.301908987027,6.48,4.315,50.5075,6.74,5.57,\N,\N,500.0,\N,74.0,7.18,4.41,44.04,1404.0,1950.0,0.72,28.0,7.18,4.98,43.6,1584.0,1725.0,0.918260869565217,27.0,\N,\N,\N,\N,\N,62.0,\N,\N,\N,453.0,141.0,6.98,2.21
2023-04-09,1.0,15.4,16.4,1124.13462197546,14.589,7.06,359.6,982.0,405.0,52.6,50.5,7.28,479.2,1018.0,545.0,\N,28000000.0,\N,\N,7.01,715.0,539.2,790.0,284.0,6.9,19.0,16.2,60.0,9350.0,6.71,25.0,19.2,96.0,9060.0,7.1,30.6,78.0,48.0,4.5,9.5,6.71,15.2,55.0,17.0,420.0,\N,0.2,6.9,0.595,6240.0,3990.0,960.0,155.750555750556,6.735,0.655,5505.0,3760.0,875.0,159.178928488391,6.6,3.8625,50.4625,6.71,5.35,54.91,984.0,275.0,3.57818181818182,67.0,7.09,4.34,42.38,1116.0,2075.0,0.537831325301205,28.0,6.93,5.11,44.99,2160.0,1500.0,1.44,27.0,7.0,3.9705527395613,49.544072948324,21.2,53.52,166.0,\N,\N,\N,\N,\N,7.06,2.98
2023-04-10,1.1,15.38,16.48,949.691695960353,17.353,7.0,539.1,943.0,625.0,56.0,40.5,7.12,539.6,1023.0,735.0,\N,41000000.0,\N,335.0,7.08,500.0,419.6,747.0,302.0,6.93,18.0,15.6,64.0,9650.0,6.78,16.0,13.6,52.0,12030.0,7.25,25.1,74.0,37.0,8.5,33.6,7.06,17.6,68.0,20.0,530.0,\N,0.2,6.9,0.54,6570.0,4255.0,955.0,146.393557422969,6.785,0.435,5790.0,3850.0,875.0,151.086956521739,6.59,3.3125,56.6525,6.79,4.03,68.78,\N,325.0,\N,68.0,7.09,3.66,50.66,\N,1925.0,\N,28.0,6.98,4.21,46.57,\N,1750.0,\N,27.0,6.91,3.88494583489004,46.6346153846234,20.47,53.84,69.0,\N,\N,\N,\N,\N,\N,\N
2023-04-11,1.1,16.11,17.21,873.648408548657,19.699,7.09,419.4,882.0,570.0,61.6,52.0,7.18,479.1,994.0,565.0,\N,54000000.0,\N,750.0,7.05,640.0,449.1,892.0,340.0,6.9,16.0,14.1,84.0,12060.0,6.76,15.0,12.1,89.0,9780.0,7.3,23.4,55.0,16.4,6.0,7.3,6.9,13.1,52.0,16.8,560.0,\N,0.5,7.13,0.455,5870.0,3735.0,950.0,161.866118696016,6.97,0.57,5815.0,4180.0,900.0,154.905788741976,6.6575,2.935,54.78,6.67,4.96,56.03,\N,400.0,\N,58.0,7.17,4.04,46.01,\N,2025.0,\N,28.0,7.03,4.24,49.48,\N,1450.0,\N,27.0,6.88,3.99780189586478,50.5154639175185,21.6,42.51,39.0,\N,\N,\N,\N,\N,6.92,4.1
2023-04-12,1.4,13.06,14.46,859.28214879962,16.828,7.27,509.4,982.0,620.0,82.9,84.0,7.21,479.4,943.0,585.0,\N,44000000.0,\N,475.0,7.06,620.0,389.4,749.0,312.0,6.83,17.0,15.4,79.0,11910.0,6.79,16.0,14.4,89.0,10670.0,7.19,18.4,69.0,24.0,4.0,28.3,7.06,15.4,69.0,31.0,200.0,\N,1.0,7.07,0.48,6580.0,4185.0,950.0,144.638807904114,6.905,0.555,5930.0,3985.0,910.0,153.640410968659,6.655,3.3725,50.5575,6.34,5.37,52.67,1440.0,375.0,3.84,111.0,7.14,4.38,43.88,3312.0,1925.0,1.72051948051948,28.0,6.89,4.98,43.67,2604.0,1500.0,1.736,27.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.18,2.37
2023-04-13,1.3,12.99,14.29,796.277722055054,17.946,7.08,509.2,868.0,550.0,68.9,55.5,7.19,479.4,948.0,590.0,\N,37000000.0,\N,\N,7.05,675.0,449.4,731.0,315.0,6.81,15.0,13.4,66.0,10030.0,6.94,17.0,14.4,68.0,12060.0,7.29,20.2,55.0,24.0,7.0,6.2,7.0,12.4,66.0,13.2,380.0,\N,0.5,6.945,0.48,6325.0,3920.0,945.0,150.39008465667,6.85,0.495,6115.0,3275.0,970.0,159.216421518593,6.41,3.28,47.3975,6.36,4.58,57.86,1176.0,450.0,2.61333333333333,90.0,7.15,3.94,45.37,2400.0,1900.0,1.26315789473684,28.0,7.02,5.25,47.04,2292.0,1650.0,1.38909090909091,27.0,6.94,4.53067858593953,50.6726457399169,20.42,52.44,87.0,\N,\N,\N,\N,\N,\N,\N
2023-04-14,1.3,12.95,14.25,848.113319842876,16.802,7.23,629.2,834.0,655.0,53.8,83.0,\N,\N,\N,\N,\N,28000000.0,\N,\N,\N,\N,\N,\N,214.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.28,19.2,60.0,24.0,6.5,9.5,\N,\N,\N,\N,440.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,170.0,\N,\N,\N,\N,\N,\N,28.0,\N,\N,\N,\N,\N,\N,27.0,\N,\N,\N,\N,\N,57.0,\N,\N,\N,\N,\N,\N,\N
2023-04-15,1.4,13.88,15.28,926.229011335394,16.497,6.93,749.2,1032.0,836.0,64.4,60.5,7.01,509.2,989.0,580.0,\N,48000000.0,\N,535.0,7.03,945.0,599.2,848.0,247.0,6.8,19.0,15.2,67.0,11190.0,6.91,18.0,13.2,96.0,11960.0,7.11,21.2,62.0,27.5,7.0,9.8,7.06,18.2,48.0,21.6,510.0,\N,0.2,6.995,0.51,6860.0,3815.0,965.0,141.020669081611,6.89,0.445,6045.0,3430.0,925.0,153.154017343258,6.72,3.335,49.4875,6.62,5.0,52.23,\N,475.0,\N,100.0,7.25,3.95,42.0,3144.0,1825.0,1.7227397260274,28.0,7.02,4.65,45.92,2856.0,1300.0,2.19692307692308,27.0,\N,\N,\N,\N,\N,40.0,\N,\N,\N,\N,\N,\N,\N
2023-04-16,1.3,13.43,14.73,1004.63783931251,14.662,7.2,449.4,940.0,505.0,67.2,43.0,7.22,629.2,972.0,635.0,\N,32000000.0,\N,250.0,6.91,3155.0,839.2,894.0,269.0,7.05,20.0,15.2,74.0,11450.0,6.89,14.0,12.2,86.0,12560.0,7.01,13.4,91.0,19.0,7.0,11.8,6.91,15.2,55.0,19.0,540.0,\N,0.5,6.805,0.32,7710.0,4920.0,960.0,124.958426539484,6.825,0.515,6715.0,4400.0,935.0,139.487128229049,6.435,3.22,45.42,6.71,4.06,49.05,\N,375.0,\N,122.0,7.18,3.69,40.6,1440.0,2025.0,0.711111111111111,28.0,7.2,4.36,41.97,2610.0,1500.0,1.74,27.0,7.15,4.11,31.1,20.31,56.5,169.0,\N,\N,\N,\N,\N,7.28,2.01
2023-04-17,1.4,14.06,15.46,923.591612402175,16.739,7.23,479.1,887.0,535.0,53.8,61.5,7.18,479.4,1027.0,595.0,\N,39000000.0,\N,530.0,7.0,1400.0,629.4,960.0,313.0,6.94,17.0,13.4,96.0,11350.0,6.84,19.0,14.4,106.0,12430.0,7.2,18.1,43.0,23.5,5.5,18.2,6.94,10.4,84.0,13.0,360.0,\N,0.2,6.87,0.395,7860.0,5050.0,965.0,123.091008259311,6.875,0.4,6930.0,4510.0,965.0,139.339276787202,6.6975,3.4825,41.2475,6.55,5.15,49.01,\N,425.0,\N,139.0,7.09,4.37,42.43,2520.0,1925.0,1.30909090909091,28.0,7.09,4.82,38.2,2298.0,1675.0,1.37194029850746,27.0,7.0,3.98,43.41,20.74,55.38,162.0,\N,\N,\N,\N,\N,7.28,2.24
2023-04-18,1.4,12.01,13.41,695.79204067867,19.273,7.23,539.7,887.0,605.0,52.6,78.5,7.08,539.1,1006.0,650.0,\N,26000000.0,\N,1000.0,7.03,1415.0,569.1,1027.0,354.0,6.96,29.0,18.1,67.0,11370.0,6.83,18.0,14.1,62.0,14780.0,7.3,14.7,40.0,18.5,6.0,9.8,7.09,16.1,38.0,21.0,290.0,\N,0.1,6.975,0.44,7600.0,5000.0,960.0,126.58425504229,6.87,0.54,6555.0,4400.0,750.0,113.605854386128,6.6925,2.96,50.04,6.58,3.78,50.25,1140.0,425.0,2.68235294117647,160.0,7.11,3.88,46.38,2778.0,2000.0,1.389,28.0,7.07,3.87,43.85,2208.0,2025.0,1.09037037037037,27.0,7.06,2.98,47.45,21.69,\N,164.0,\N,\N,\N,453.0,113.0,7.38,2.63
2023-04-19,1.6,13.71,15.31,853.305094192398,17.942,7.18,449.3,907.0,560.0,61.6,54.0,7.15,509.7,894.0,550.0,\N,30000000.0,\N,\N,7.06,615.0,479.7,723.0,330.0,6.99,20.0,15.7,50.0,11120.0,7.01,15.0,13.7,64.0,15470.0,7.24,8.3,69.0,9.5,2.5,17.9,7.18,11.7,35.0,13.5,520.0,\N,0.1,6.98,0.44,7555.0,4730.0,950.0,126.019816591125,6.93,0.545,6945.0,4245.0,770.0,110.101522209801,6.6675,3.99,46.82,6.69,4.01,55.22,1104.0,450.0,2.45333333333333,170.0,7.18,4.59,40.19,2334.0,2025.0,1.15259259259259,29.0,7.12,4.08,40.92,2400.0,1900.0,1.26315789473684,27.0,7.0,3.76,45.67,21.09,52.13,171.0,\N,\N,\N,566.0,113.0,7.4,1.97
2023-04-20,1.5,13.48,14.98,850.411581038887,17.615,6.98,389.1,754.0,400.0,59.4,67.5,7.22,419.3,962.0,575.0,\N,33000000.0,\N,\N,7.04,785.0,494.3,727.0,324.0,6.96,18.0,16.3,84.0,12160.0,6.94,19.0,15.3,77.0,14060.0,7.53,13.1,28.0,15.0,6.0,12.3,7.08,10.3,72.0,12.0,590.0,\N,0.2,6.895,0.445,7290.0,4065.0,965.0,133.309445809446,6.925,0.55,6930.0,3765.0,870.0,125.637998138326,6.625,3.1925,56.2225,6.66,4.07,59.93,1044.0,500.0,2.088,170.0,7.19,3.89,52.26,2304.0,2025.0,1.13777777777778,29.0,7.15,4.19,49.09,2094.0,2075.0,1.00915662650602,27.0,7.16,3.46,50.36,21.83,54.88,170.0,\N,\N,\N,453.0,141.0,7.19,2.3
2023-04-21,1.2,9.89,11.09,694.035922147819,15.979,7.11,523.9,886.0,540.0,78.4,72.0,6.86,464.1,887.0,490.0,\N,29000000.0,\N,410.0,6.86,1350.0,509.1,914.0,328.0,7.21,17.0,14.1,52.0,12940.0,7.24,20.0,17.1,55.0,14770.0,7.21,12.9,76.0,20.0,7.5,25.2,7.38,10.1,45.0,11.0,310.0,\N,0.2,6.925,0.495,7995.0,4970.0,970.0,122.21741983519,6.89,0.55,7460.0,3825.0,945.0,126.880315108048,6.6625,2.8525,51.3175,6.63,4.01,56.33,996.0,475.0,2.09684210526316,304.0,7.08,4.26,51.15,2544.0,1975.0,1.28810126582278,29.0,6.93,3.74,46.98,2412.0,1925.0,1.25298701298701,27.0,6.87,4.08,48.21,20.2726319468717,55.7471264367825,104.0,\N,\N,\N,566.0,141.0,7.32,2.06
2023-04-22,2.1,8.11,10.21,576.868749646873,17.699,7.21,569.2,965.0,695.0,65.0,76.0,7.04,493.9,984.0,560.0,\N,40000000.0,\N,\N,6.96,735.0,523.9,893.0,305.0,7.0,17.0,14.9,77.0,13290.0,7.06,16.0,14.9,84.0,14900.0,7.26,14.2,50.0,15.0,5.5,12.9,7.18,9.9,64.0,16.0,620.0,\N,0.5,6.865,0.455,7900.0,4185.0,965.0,122.163461538462,6.96,0.46,7420.0,3735.0,950.0,128.212686974561,6.8025,2.995,58.8175,7.04,2.44,49.39,\N,625.0,\N,305.0,7.22,4.44,52.02,2280.0,1975.0,1.15443037974684,29.0,7.24,3.59,51.78,2400.0,1925.0,1.24675324675325,27.0,\N,\N,\N,\N,\N,84.0,\N,\N,\N,283.0,170.0,\N,\N
2023-04-23,1.9,10.21,12.11,775.486680327869,15.616,6.86,479.0,894.0,525.0,66.1,72.0,7.16,404.2,827.0,475.0,\N,200000000.0,\N,695.0,7.02,1385.0,599.2,943.0,340.0,7.08,17.0,14.2,64.0,11660.0,7.02,\N,15.2,\N,14210.0,7.21,21.0,52.0,27.5,4.5,23.2,7.11,12.2,48.0,13.0,710.0,\N,0.2,6.97,0.44,8055.0,5190.0,960.0,119.769902019398,6.895,0.62,7395.0,4900.0,940.0,127.259799633234,6.685,3.0975,54.8475,6.66,3.4,56.03,912.0,375.0,2.432,250.0,7.12,5.41,49.13,2502.0,1825.0,1.37095890410959,29.0,7.06,3.93,49.58,2346.0,1725.0,1.36,27.0,7.03,3.35,49.74,20.31,53.62,168.0,\N,\N,\N,453.0,141.0,\N,\N
2023-04-24,1.9,11.07,12.97,766.548463356974,16.92,7.13,359.8,599.0,465.0,47.0,55.0,7.2,359.0,747.0,375.0,\N,39000000.0,\N,490.0,6.86,740.0,494.0,730.0,366.0,6.94,24.0,18.0,77.0,11960.0,\N,\N,18.0,\N,15440.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.905,0.385,7660.0,5365.0,965.0,126.273206489701,6.85,0.665,6295.0,4400.0,900.0,143.018205691488,6.4725,3.765,53.36,6.47,3.19,52.65,978.0,325.0,3.00923076923077,312.0,6.83,3.64,51.75,2772.0,1925.0,1.44,28.0,6.85,3.83,53.19,2394.0,1750.0,1.368,26.0,6.72,3.92,49.89,20.19,54.94,168.0,\N,\N,\N,\N,\N,\N,\N
2023-04-25,1.5,11.6,13.1,724.517449256125,18.081,7.23,449.1,948.0,650.0,56.6,54.5,7.21,314.8,899.0,370.0,\N,41000000.0,\N,580.0,7.0,915.0,494.8,945.0,289.0,6.79,17.0,13.0,31.0,13110.0,\N,\N,\N,\N,10000.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.795,0.385,7035.0,3415.0,955.0,136.573659806394,6.775,0.86,5180.0,2570.0,795.0,153.838225207363,6.5025,3.6,54.5275,6.52,3.92,52.81,804.0,375.0,2.144,150.0,6.96,3.72,50.1,2934.0,1975.0,1.48556962025316,28.0,6.87,4.17,46.84,2640.0,1775.0,1.48732394366197,25.0,6.86,4.04,42.82,20.71,53.31,151.0,\N,\N,\N,566.0,113.0,7.06,2.11
2023-04-26,1.5,14.29,15.79,857.406602953953,18.416,7.04,404.6,858.0,550.0,58.2,77.5,7.15,419.1,914.0,520.0,\N,200000000.0,\N,605.0,7.01,1115.0,554.1,1081.0,294.0,6.73,17.0,14.7,40.0,11040.0,\N,285.0,\N,\N,10660.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,0.485,7570.0,4465.0,940.0,124.714759538564,6.825,0.71,5220.0,3382.5,730.0,139.767818277245,6.5225,3.4275,54.59,6.53,3.23,48.17,906.0,425.0,2.13176470588235,167.0,7.0,4.13,43.91,2598.0,2025.0,1.28296296296296,28.0,6.86,3.96,43.24,2526.0,1800.0,1.40333333333333,25.0,6.9,3.13,42.95,22.6,42.2,177.0,\N,\N,\N,\N,\N,7.02,2.77
2023-04-27,1.5,13.03,14.53,747.889643813053,19.428,7.01,344.7,900.0,375.0,72.2,62.0,7.11,449.6,1037.0,655.0,\N,300000000.0,\N,1865.0,6.99,200.0,194.6,452.0,164.0,6.79,14.0,12.8,19.0,11170.0,\N,156.0,\N,\N,9500.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.81,0.465,7510.0,4920.0,935.0,125.189009509834,6.73,0.91,3475.0,1940.0,280.0,81.6241708653536,6.5575,3.4175,53.56,6.68,3.32,54.42,900.0,400.0,2.25,123.0,7.28,3.19,47.93,2322.0,2000.0,1.161,28.0,7.01,3.79,47.29,2508.0,1775.0,1.41295774647887,25.0,7.21,3.85,49.65,20.34,46.44,167.0,\N,\N,\N,453.0,113.0,6.97,2.19
2023-04-28,1.4,13.39,14.79,744.300739771527,19.871,7.1,374.4,933.0,440.0,56.6,62.5,6.88,374.7,940.0,410.0,\N,44000000.0,\N,\N,6.86,1370.0,449.7,658.0,518.0,6.8,20.0,14.7,33.0,9910.0,\N,108.0,\N,\N,10880.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.735,0.52,7820.0,4235.0,955.0,122.121925693354,6.745,0.855,4005.0,2175.0,335.0,83.6700336700337,6.54,3.0225,55.13,6.66,3.55,54.32,\N,475.0,\N,185.0,7.25,3.43,50.05,2640.0,1925.0,1.37142857142857,28.0,7.04,3.6,49.72,2460.0,1700.0,1.44705882352941,25.0,7.24,3.34,\N,21.94,55.8,169.0,\N,\N,\N,\N,\N,6.91,2.01
2023-04-29,1.9,10.95,12.85,776.153660304421,16.556,6.98,479.0,\N,595.0,61.6,\N,7.06,404.4,894.0,515.0,\N,60000000.0,\N,555.0,6.93,290.0,269.4,972.0,164.0,6.89,20.0,15.6,64.0,11270.0,6.76,580.0,\N,\N,12920.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.8,0.48,7475.0,4610.0,935.0,125.23100385754,6.785,0.725,5090.0,3305.0,485.0,95.4362934362934,6.5725,3.57,56.12,6.69,3.36,55.83,\N,400.0,\N,168.0,7.22,4.54,52.99,2376.0,1875.0,1.2672,28.0,7.07,3.63,43.28,2766.0,1525.0,1.81377049180328,25.0,7.2,3.64,49.72,22.05,56.87,159.0,\N,\N,\N,\N,\N,\N,\N
2023-04-30,1.5,12.75,14.25,774.035850081477,18.41,7.18,494.3,\N,530.0,54.9,53.5,6.91,449.0,\N,515.0,\N,57000000.0,\N,565.0,6.9,1260.0,494.0,\N,156.0,6.81,19.0,15.2,\N,10080.0,6.76,598.0,\N,\N,12330.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.675,0.505,7355.0,3665.0,960.0,130.524961456982,6.725,0.66,5040.0,3035.0,775.0,153.716076553894,6.48,3.5925,58.49,6.5,3.35,56.43,840.0,450.0,1.86666666666667,170.0,6.91,3.51066693645544,50.1905136705632,1764.0,1800.0,0.98,28.0,6.84333333333333,3.71446873968174,50.5031786714141,2004.0,1450.0,1.38206896551724,25.0,6.86,2.79,51.97,21.67,58.12,176.0,\N,\N,\N,\N,\N,\N,\N
2023-05-01,1.2,14.64,15.84,709.9636950383219,22.311,6.94,269.0,601.0,280.0,30.2,46.0,7.06,419.3,896.0,420.0,\N,51000000.0,\N,510.0,7.0,1515.0,509.3,853.0,135.0,6.89,24.0,15.5,60.0,11340.0,6.91,488.0,125.3,369.0,8570.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.865,0.555,7695.0,4255.0,965.0,125.926667322614,6.875,0.64,4710.0,2595.0,550.0,116.765913711419,6.585,3.5725,59.37,6.7,3.26,56.82,840.0,400.0,2.1,172.0,7.15,3.59,54.39,2364.0,1975.0,1.1969620253164557,28.0,7.12,3.57,56.19,2184.0,1625.0,1.344,25.0,7.11,3.75611011062494,45.2054794520495,20.21,57.89,166.0,\N,\N,\N,453.0,113.0,\N,\N
2023-05-02,1.5,13.87,15.37,838.1959971642035,18.337,6.94,359.4,772.0,385.0,16.8,49.0,6.89,374.0,745.0,375.0,9.45,7000000.0,\N,335.0,6.74,1065.0,464.0,840.0,228.0,6.77,11.0,10.4,62.0,11070.0,6.8,420.0,92.1,501.0,8670.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.74,0.475,6765.0,\N,930.0,138.082600399184,6.645,0.58,4215.0,\N,530.0,128.191331028324,6.4125,3.9425,54.48,6.5,3.35,50.69,1860.0,425.0,4.376470588235295,170.0,7.14,3.56,49.23,1860.0,1825.0,1.0191780821917809,28.0,7.06,3.45,52.6,1980.0,1600.0,1.2375,25.0,7.08,3.75212349508793,48.8188976377979,19.29,50.49,170.0,\N,\N,\N,296.0,113.0,7.06,3.01
